,gid_id,mean_cell_count_baseline,cost_usd_baseline
3849,PHL.37_1,37.0,1074993.0
3850,PHL.38_1,7.0,186667.0
3851,PHL.39_1,8.0,145836.0
3852,PHL.3_1,9.5,249999.5
3853,PHL.40_1,38.0,626672.0
3854,PHL.41_1,49.0,1032516.0
3855,PHL.43_1,42.0,915007.0
3856,PHL.44_1,25.5,515841.5
3857,PHL.45_1,3.0,90000.0
3858,PHL.46_1,3.0,65001.0
3859,PHL.47_1,757.0,12689303.0
3860,PHL.48_1,1.0,21667.0
3861,PHL.49_1,167.5,3643384.5
3862,PHL.4_1,12.5,245003.5
3863,PHL.51_1,60.5,1017512.5
3864,PHL.52_1,198.0,2470833.0
3865,PHL.53_1,14.0,241669.0
3866,PHL.54_1,14.0,265838.0
3867,PHL.55_1,89.0,2033347.0
3868,PHL.56_1,29.5,802500.5
3869,PHL.59_1,1.0,15000.0
3870,PHL.5_1,10.0,200000.0
3871,PHL.60_1,165.5,3033373.5
3872,PHL.61_1,217.0,4508391.0
3873,PHL.62_1,26.5,355833.5
3874,PHL.64_1,152.5,3000876.5
3875,PHL.66_1,13.5,275836.5
3876,PHL.67_1,11.0,91663.0
3877,PHL.68_1,15.0,187500.0
3878,PHL.69_1,1.0,21667.0
3879,PHL.6_1,12.5,200001.5
3880,PHL.70_1,26.0,216658.0
3881,PHL.71_1,8.0,195001.0
3882,PHL.72_1,4.0,33332.0
3883,PHL.74_1,15.0,290833.0
3884,PHL.75_1,4.0,101667.0
3885,PHL.76_1,47.0,733343.0
3886,PHL.78_1,48.0,985014.0
3887,PHL.79_1,47.5,1022515.5
3888,PHL.80_1,13.0,255837.0
3889,PHL.81_1,32.0,650009.0
3890,PHL.8_1,47.0,1267500.0
3891,PHL.9_1,2.0,43334.0
3892,PNG.11_1,5.0,83335.0
3893,PNG.15_1,1.0,16667.0
3894,PNG.16_1,2.0,33334.0
3895,PNG.1_1,5.0,41665.0
3896,PNG.20_1,2.0,33334.0
3897,PNG.22_1,2.0,50000.0
3898,PNG.2_1,1.5,20833.5
3899,PNG.3_1,1.0,16667.0
3900,PNG.4_1,5.0,83335.0
3901,PNG.6_1,3.0,50001.0
3902,PNG.7_1,1.0,16667.0
3903,POL.10_1,121.5,1147469.5
3904,POL.11_1,551.0,4837336.0
3905,POL.12_1,243.5,4945875.5
3906,POL.13_1,60.0,989175.0
3907,POL.14_1,190.5,2024971.5
3908,POL.15_1,586.5,8658414.5
3909,POL.16_1,509.0,7620934.0
3910,POL.1_1,763.5,13694356.5
3911,POL.2_1,457.0,11564119.0
3912,POL.3_1,142.5,2471681.5
3913,POL.4_1,133.5,2447517.5
3914,POL.5_1,378.5,6341759.5
3915,POL.6_1,855.0,17997723.0
3916,POL.7_1,1252.0,28044262.0
3917,POL.8_1,274.5,5672561.5
3918,POL.9_1,308.0,5865864.0
3919,PRI.11_1,209.5,2608332.5
3920,PRI.12_1,1.5,16666.5
3921,PRI.15_1,33.0,425001.0
3922,PRI.16_1,47.0,587500.0
3923,PRI.17_1,16.0,200000.0
3924,PRI.19_1,8.0,100000.0
3925,PRI.25_1,1.0,12500.0
3926,PRI.26_1,48.0,600000.0
3927,PRI.27_1,24.0,300000.0
3928,PRI.30_1,18.5,233333.5
3929,PRI.32_1,75.5,929165.5
3930,PRI.36_1,35.5,441666.5
3931,PRI.39_1,7.0,87500.0
3932,PRI.45_1,2.0,25000.0
3933,PRI.46_1,7.0,87500.0
3934,PRI.47_1,2.0,25000.0
3935,PRI.49_1,5.0,62500.0
3936,PRI.50_1,6.5,70832.5
3937,PRI.53_1,21.0,262500.0
3938,PRI.56_1,3.0,37500.0
3939,PRI.57_1,1.0,12500.0
3940,PRI.58_1,2.5,29166.5
3941,PRI.61_1,42.0,525000.0
3942,PRI.63_1,20.0,250000.0
3943,PRI.65_1,208.0,2600000.0
3944,PRI.68_1,4.0,50000.0
3945,PRI.69_1,12.0,150000.0
3946,PRI.6_1,2.0,25000.0
3947,PRI.70_1,101.0,1262500.0
3948,PRI.71_1,6.0,75000.0
3949,PRI.74_1,5.0,62500.0
3950,PRI.77_1,18.0,225000.0
3951,PRI.7_1,8.0,100000.0
3952,PRI.8_1,15.0,187500.0
3953,PRI.9_1,1.0,12500.0
3954,PRT.10_1,32.0,616674.0
3955,PRT.11_1,4.0,79167.0
3956,PRT.12_1,309.5,5902601.5
3957,PRT.13_1,3.0,24999.0
3958,PRT.14_1,3.0,66667.0
3959,PRT.15_1,1554.5,29587177.5
3960,PRT.16_1,147.0,4175822.0
3961,PRT.17_1,37.0,667506.0
3962,PRT.18_1,33.5,1030826.5
3963,PRT.19_1,26.0,540840.0
3964,PRT.1_1,91.0,1653359.0
3965,PRT.20_1,26.0,593337.0
3966,PRT.3_1,15.5,485829.5
3967,PRT.4_1,295.0,5794257.0
3968,PRT.5_1,14.5,432496.5
3969,PRT.6_1,187.0,3133391.0
3970,PRT.7_1,98.0,3000811.0
3971,PRT.8_1,4.5,131666.5
3972,PRT.9_1,254.5,7837448.5
3973,PRY.10_1,10.5,210835.5
3974,PRY.11_1,5.5,84167.5
3975,PRY.12_1,4.0,85001.0
3976,PRY.13_1,42.0,1324989.0
3977,PRY.14_1,6.0,164999.0
3978,PRY.15_1,24.0,509169.0
3979,PRY.16_1,6.0,111668.0
3980,PRY.17_1,46.5,1017506.5
3981,PRY.18_1,12.0,272500.0
3982,PRY.1_1,8.0,222500.0
3983,PRY.2_1,56.5,1828316.5
3984,PRY.3_1,2.0,40834.0
3985,PRY.4_1,6.0,175832.0
3986,PRY.5_1,5.0,66667.0
3987,PRY.6_1,6.0,117501.0
3988,PRY.7_1,2.0,66666.0
3989,PRY.8_1,10.0,268333.0
3990,PRY.9_1,15.0,412499.0
3991,PSE.1_1,4.0,33332.0
3992,PSE.2_1,4.0,33332.0
3993,QAT.1_1,70.0,583310.0
3994,QAT.2_1,2.0,16666.0
3995,QAT.3_1,34.0,283322.0
3996,QAT.4_1,170.0,1416610.0
3997,QAT.5_1,18.5,154160.5
3998,QAT.6_1,22.0,183326.0
3999,ROU.11_1,46.0,383318.0
4000,ROU.12_1,85.0,1665027.0
4001,ROU.13_1,22.0,441664.0
4002,ROU.14_1,283.5,4724255.5
4003,ROU.15_1,174.0,2859221.0
4004,ROU.16_1,24.5,387506.5
4005,ROU.17_1,130.0,1675004.0
4006,ROU.18_1,34.5,726675.5
4007,ROU.19_1,47.0,692503.0
4008,ROU.1_1,59.5,970849.5
4009,ROU.20_1,33.5,703342.5
4010,ROU.21_1,33.0,366663.0
4011,ROU.22_1,6.0,100002.0
4012,ROU.23_1,128.5,1581663.5
4013,ROU.24_1,518.0,7354237.0
4014,ROU.25_1,167.0,2567538.0
4015,ROU.26_1,26.0,216658.0
4016,ROU.27_1,33.0,486671.0
4017,ROU.28_1,113.0,3491629.0
4018,ROU.29_1,123.5,1970867.5
4019,ROU.2_1,228.5,3320870.5
4020,ROU.30_1,54.0,502485.0
4021,ROU.31_1,58.0,1210852.0
4022,ROU.32_1,41.5,345819.5
4023,ROU.33_1,35.5,716676.5
4024,ROU.34_1,238.0,3737561.0
4025,ROU.35_1,114.5,1808363.5
4026,ROU.36_1,82.0,683306.0
4027,ROU.37_1,76.0,1489186.0
4028,ROU.38_1,611.0,5424823.0
4029,ROU.39_1,131.0,2348362.0
4030,ROU.3_1,81.5,1341692.5
4031,ROU.40_1,288.5,4833428.5
4032,ROU.41_1,26.0,341668.0
4033,ROU.42_1,35.0,459997.0
4034,ROU.4_1,106.0,2245868.0
4035,ROU.5_1,10.0,141668.0
4036,ROU.6_1,39.0,650013.0
4037,ROU.7_1,47.0,408319.0
4038,ROU.8_1,41.0,675013.0
4039,ROU.9_1,84.0,843316.0
4040,RUS.10_1,49.0,746677.0
4041,RUS.11_1,386.0,8535106.0
4042,RUS.13_1,16.0,377502.0
4043,RUS.14_1,3013.5,25111495.5
4044,RUS.15_1,158.5,1613298.5
4045,RUS.16_1,70.0,762486.0
4046,RUS.17_1,10.0,166670.0
4047,RUS.18_1,778.0,24066463.0
4048,RUS.19_1,6.5,103333.5
4049,RUS.1_1,308.0,7291668.0
4050,RUS.20_1,22.0,331671.0
4051,RUS.21_1,135.5,2118362.5
4052,RUS.22_1,7.0,74999.0
4053,RUS.23_1,48.0,780005.0
4054,RUS.24_1,10.0,193334.0
4055,RUS.25_1,11.0,178335.0
4056,RUS.26_1,137.0,2024188.0
4057,RUS.27_1,315.0,8714103.0
4058,RUS.28_1,34.0,964998.0
4059,RUS.29_1,27.0,415833.0
4060,RUS.2_1,422.0,4223239.0
4061,RUS.30_1,273.0,6224188.0
4062,RUS.31_1,74.5,870824.5
4063,RUS.32_1,66.5,815827.5
4064,RUS.33_1,17.5,280832.5
4065,RUS.34_1,973.5,16400080.5
4066,RUS.35_1,721.0,11203300.0
4067,RUS.36_1,51.5,824180.5
4068,RUS.37_1,85.5,1333354.5
4069,RUS.38_1,871.0,7923926.0
4070,RUS.39_1,48.0,871679.0
4071,RUS.3_1,39.0,1098329.0
4072,RUS.40_1,35.0,291655.0
4073,RUS.41_1,30.5,450832.5
4074,RUS.42_1,16.0,233336.0
4075,RUS.43_1,2087.0,17390971.0
4076,RUS.44_1,1224.0,13405544.0
4077,RUS.45_1,65.0,641653.0
4078,RUS.46_1,2.0,27500.0
4079,RUS.47_1,302.5,7269960.5
4080,RUS.48_1,78.0,1320026.0
4081,RUS.49_1,93.5,1784153.5
4082,RUS.4_1,163.0,2362497.0
4083,RUS.50_1,464.0,13610737.0
4084,RUS.51_1,140.5,3675836.5
4085,RUS.52_1,73.0,916667.0
4086,RUS.53_1,206.0,2932517.0
4087,RUS.54_1,49.0,691673.0
4088,RUS.55_1,358.0,10649920.0
4089,RUS.56_1,76.0,1310835.0
4090,RUS.57_1,86.5,1093323.5
4091,RUS.58_1,529.5,9345950.5
4092,RUS.59_1,76.5,1232513.5
4093,RUS.5_1,47.0,764169.0
4094,RUS.60_1,41.5,993327.5
4095,RUS.61_1,12.0,124998.0
4096,RUS.62_1,313.0,7566701.0
4097,RUS.63_1,252.5,5977508.5
4098,RUS.64_1,76.0,645809.0
4099,RUS.65_1,155.5,2034158.5
4100,RUS.66_1,711.0,7274867.0
4101,RUS.67_1,29.5,375000.5
4102,RUS.68_1,253.5,6138348.5
4103,RUS.69_1,125.5,2290030.5
4104,RUS.6_1,362.0,7315006.0
4105,RUS.70_1,130.5,1724170.5
4106,RUS.71_1,36.0,1052495.0
4107,RUS.72_1,250.5,3412485.5
4108,RUS.73_1,198.0,3260876.0
4109,RUS.74_1,91.0,1267478.0
4110,RUS.75_1,259.5,5075077.5
4111,RUS.76_1,92.5,894975.5
4112,RUS.77_1,169.0,3150034.0
4113,RUS.78_1,299.5,4230858.5
4114,RUS.79_1,147.0,2399183.0
4115,RUS.7_1,37.5,429163.5
4116,RUS.80_1,90.0,1147497.0
4117,RUS.81_1,253.5,7324112.5
4118,RUS.82_1,16.5,332504.5
4119,RUS.83_1,49.0,843346.0
4120,RUS.8_1,56.5,470814.5
4121,RUS.9_1,98.5,2121683.5
4122,RWA.2_1,2.0,55000.0
4123,RWA.3_1,4.0,92500.0
4124,RWA.4_1,3.0,57501.0
4125,RWA.5_1,132.0,1701667.0
4126,SAU.10_1,490.0,4083170.0
4127,SAU.11_1,696.5,5828936.5
4128,SAU.12_1,55.0,583325.0
4129,SAU.13_1,73.5,612475.5
4130,SAU.1_1,45.0,598330.0
4131,SAU.3_1,61.0,708329.0
4132,SAU.4_1,105.5,879131.5
4133,SAU.5_1,451.0,3758183.0
4134,SAU.6_1,190.0,2287493.0
4135,SAU.7_1,807.5,9579945.5
4136,SAU.8_1,1454.5,14120508.5
4137,SAU.9_1,27.0,224991.0
4138,SDN.10_1,26.0,751663.0
4139,SDN.11_1,13.0,108329.0
4140,SDN.12_1,22.5,645830.5
4141,SDN.13_1,20.0,605828.0
4142,SDN.14_1,4.0,50000.0
4143,SDN.16_1,4.5,119166.5
4144,SDN.17_1,1.0,16667.0
4145,SDN.18_1,23.5,610830.5
4146,SDN.1_1,40.0,1224157.0
4147,SDN.2_1,1.0,33333.0
4148,SDN.4_1,2.0,16666.0
4149,SDN.6_1,8.0,171667.0
4150,SDN.7_1,934.5,29878904.5
4151,SEN.10_1,45.5,1103332.5
4152,SEN.11_1,1.5,28333.5
4153,SEN.12_1,14.0,331664.0
4154,SEN.13_1,4.0,50000.0
4155,SEN.14_1,5.5,103334.5
4156,SEN.1_1,212.5,2645832.5
4157,SEN.2_1,8.0,193336.0
4158,SEN.3_1,9.5,185001.5
4159,SEN.4_1,5.0,99999.0
4160,SEN.5_1,3.0,60000.0
4161,SEN.6_1,2.0,55000.0
4162,SEN.7_1,4.0,77501.0
4163,SEN.8_1,2.0,37500.0
4164,SEN.9_1,16.0,376668.0
4165,SGP.1_1,227.0,3783409.0
4166,SGP.2_1,33.0,550011.0
4167,SGP.3_1,254.0,4233418.0
4168,SGP.5_1,102.0,2291672.0
4169,SLE.1_1,1.0,26667.0
4170,SLE.3_1,4.0,93334.0
4171,SLE.4_1,2.0,36667.0
4172,SLV.10_1,4.0,81668.0
4173,SLV.12_1,2.0,43334.0
4174,SLV.13_1,88.0,1906696.0
4175,SLV.14_1,5.0,83335.0
4176,SLV.1_1,2.0,16666.0
4177,SLV.3_1,9.5,203335.5
4178,SLV.5_1,23.0,498341.0
4179,SLV.6_1,45.0,975015.0
4180,SLV.7_1,9.0,230003.0
4181,SOM.10_1,1.0,33333.0
4182,SOM.11_1,1.0,16667.0
4183,SOM.15_1,14.0,350000.0
4184,SOM.17_1,12.0,177500.0
4185,SOM.18_1,7.0,58331.0
4186,SOM.3_1,75.0,1875000.0
4187,SOM.4_1,10.0,87497.0
4188,SOM.7_1,4.0,110000.0
4189,SRB.10_1,156.0,2541714.0
4190,SRB.11_1,19.0,158327.0
4191,SRB.12_1,20.0,333340.0
4192,SRB.13_1,17.5,225000.5
4193,SRB.14_1,23.5,383340.5
4194,SRB.15_1,26.5,429174.5
4195,SRB.16_1,42.0,675012.0
4196,SRB.18_1,60.5,504146.5
4197,SRB.19_1,109.0,994969.0
4198,SRB.1_1,13.0,373330.0
4199,SRB.20_1,46.0,805008.0
4200,SRB.21_1,13.0,216671.0
4201,SRB.22_1,15.0,124995.0
4202,SRB.23_1,19.0,184995.0
4203,SRB.24_1,18.5,296671.5
4204,SRB.25_1,33.0,681662.0
4205,SRB.2_1,16.5,329168.5
4206,SRB.3_1,302.0,6636709.0
4207,SRB.4_1,12.0,99996.0
4208,SRB.5_1,171.0,2336659.0
4209,SRB.6_1,57.0,1318337.0
4210,SRB.7_1,27.0,224991.0
4211,SRB.8_1,9.0,235835.0
4212,SRB.9_1,7.0,58331.0
4213,SSD.10_1,2.0,35834.0
4214,SSD.1_1,6.0,191665.0
4215,SSD.2_1,1.0,30000.0
4216,SSD.3_1,4.5,140832.5
4217,SSD.5_1,8.0,133336.0
4218,SSD.6_1,3.0,33333.0
4219,SSD.7_1,5.0,109167.0
4220,SSD.8_1,5.0,75001.0
4221,SVK.1_1,187.0,3220058.0
4222,SVK.2_1,246.0,3991740.0
4223,SVK.3_1,219.5,3816703.5
4224,SVK.4_1,230.0,2577472.0
4225,SVK.5_1,101.0,1425011.0
4226,SVK.6_1,183.0,2758363.0
4227,SVK.7_1,310.0,3821661.0
4228,SVK.8_1,136.0,2660878.0
4229,SVN.10_1,225.0,3441717.0
4230,SVN.11_1,87.5,1395857.5
4231,SVN.12_1,19.0,316673.0
4232,SVN.1_1,49.0,816683.0
4233,SVN.2_1,7.0,151669.0
4234,SVN.3_1,36.0,600012.0
4235,SVN.4_1,20.0,430838.0
4236,SVN.6_1,7.5,112501.5
4237,SVN.7_1,135.0,2216709.0
4238,SVN.8_1,1.0,26667.0
4239,SVN.9_1,71.0,1158355.0
4240,SWE.10_1,351.0,3418251.0
4241,SWE.11_1,405.0,3874905.0
4242,SWE.12_1,240.0,3112507.0
4243,SWE.13_1,485.0,6418307.0
4244,SWE.14_1,368.5,3070710.5
4245,SWE.15_1,4308.0,78606202.0
4246,SWE.16_1,450.0,4274892.0
4247,SWE.17_1,435.0,6950932.0
4248,SWE.18_1,261.0,2575757.0
4249,SWE.19_1,343.0,3483265.0
4250,SWE.1_1,204.5,1867442.5
4251,SWE.20_1,384.0,3435724.0
4252,SWE.21_1,3212.0,96584066.0
4253,SWE.2_1,258.5,4177544.5
4254,SWE.3_1,700.0,5902272.0
4255,SWE.4_1,48.0,399984.0
4256,SWE.5_1,266.5,2470744.5
4257,SWE.6_1,139.0,2273343.0
4258,SWE.7_1,338.0,2816554.0
4259,SWE.8_1,309.0,2588231.0
4260,SWE.9_1,285.0,2374905.0
4261,SWZ.2_1,4.0,129999.0
4262,SWZ.3_1,11.0,137500.0
4263,SYR.11_1,90.0,1500030.0
4264,SYR.13_1,126.0,1049958.0
4265,SYR.14_1,42.0,700014.0
4266,SYR.1_1,10.0,189170.0
4267,SYR.2_1,19.0,166661.0
4268,SYR.3_1,3.0,82500.0
4269,SYR.7_1,2.0,25000.0
4270,SYR.8_1,11.0,183337.0
4271,TCD.14_1,6.5,129167.5
4272,TCD.15_1,1.0,33333.0
4273,TCD.19_1,2.0,53334.0
4274,TCD.22_1,11.5,249165.5
4275,TCD.3_1,1.0,27500.0
4276,TCD.4_1,4.5,124999.5
4277,TCD.8_1,1.5,29166.5
4278,TGO.2_1,1.0,25000.0
4279,TGO.3_1,1.0,27500.0
4280,TGO.5_1,1.0,33333.0
4281,THA.10_1,1032.0,23181132.0
4282,THA.11_1,598.5,10279966.5
4283,THA.12_1,148.0,2279201.0
4284,THA.13_1,501.5,6670865.5
4285,THA.14_1,136.5,3075842.5
4286,THA.15_1,387.5,10258306.5
4287,THA.16_1,436.0,8745122.0
4288,THA.17_1,356.5,9254140.5
4289,THA.18_1,340.0,5433428.0
4290,THA.19_1,311.5,7985817.5
4291,THA.1_1,12.5,318331.5
4292,THA.20_1,100.5,2105026.5
4293,THA.21_1,73.0,1461668.0
4294,THA.22_1,153.5,2915874.5
4295,THA.23_1,69.0,1323353.0
4296,THA.24_1,315.0,6739239.0
4297,THA.25_1,91.5,2473325.5
4298,THA.26_1,396.0,3341538.0
4299,THA.27_1,1574.5,13124475.5
4300,THA.28_1,513.0,15184078.0
4301,THA.29_1,243.5,4505863.5
4302,THA.2_1,436.5,8843463.5
4303,THA.30_1,658.5,12190136.5
4304,THA.31_1,616.5,8530857.5
4305,THA.32_1,170.0,4282514.0
4306,THA.33_1,125.5,2312537.5
4307,THA.34_1,55.0,1106674.0
4308,THA.35_1,366.0,9725804.0
4309,THA.36_1,1388.0,15966556.0
4310,THA.37_1,1567.5,23285243.5
4311,THA.38_1,409.0,7575124.0
4312,THA.39_1,450.0,5641668.0
4313,THA.3_1,6327.5,86583932.5
4314,THA.40_1,175.5,2866720.5
4315,THA.41_1,416.0,3655708.0
4316,THA.42_1,160.5,3503380.5
4317,THA.43_1,766.5,9884188.5
4318,THA.44_1,455.0,7233455.0
4319,THA.45_1,1286.5,15024833.5
4320,THA.46_1,2689.5,47542348.5
4321,THA.47_1,125.0,2195865.0
4322,THA.48_1,343.5,4983388.5
4323,THA.49_1,425.5,6817597.5
4324,THA.4_1,164.0,4427491.0
4325,THA.50_1,896.0,13229329.0
4326,THA.51_1,205.5,3416723.5
4327,THA.52_1,938.0,18899425.0
4328,THA.53_1,442.5,6945935.5
4329,THA.54_1,182.0,3595865.0
4330,THA.55_1,52.5,969176.5
4331,THA.56_1,27.5,580001.5
4332,THA.57_1,5286.5,86006369.5
4333,THA.58_1,1644.5,16823008.5
4334,THA.59_1,359.0,7016758.0
4335,THA.5_1,48.5,796676.5
4336,THA.60_1,763.0,12306789.0
4337,THA.61_1,48.0,754179.0
4338,THA.62_1,129.0,2840018.0
4339,THA.63_1,445.0,9160137.0
4340,THA.64_1,472.5,7458457.5
4341,THA.65_1,554.5,9639337.5
4342,THA.66_1,771.5,9866680.5
4343,THA.67_1,586.0,13042571.0
4344,THA.68_1,76.5,1437518.5
4345,THA.69_1,183.5,4756655.5
4346,THA.6_1,1020.5,11050696.5
4347,THA.70_1,163.0,2620880.0
4348,THA.71_1,74.0,1260016.0
4349,THA.72_1,315.0,8051665.0
4350,THA.73_1,44.0,1041672.0
4351,THA.74_1,81.0,1525855.0
4352,THA.75_1,353.5,8900023.5
4353,THA.76_1,237.0,4429241.0
4354,THA.77_1,78.5,1742500.5
4355,THA.7_1,355.0,7147603.0
4356,THA.8_1,104.0,1886694.0
4357,THA.9_1,129.5,2061698.5
4358,TKM.1_1,2.0,29167.0
4359,TKM.3_1,1.0,8333.0
4360,TKM.4_1,7.0,110001.0
4361,TKM.5_1,8.0,175002.0
4362,TKM.6_1,1.0,8333.0
4363,TTO.10_1,13.0,108329.0
4364,TTO.11_1,58.0,483314.0
4365,TTO.13_1,4.0,33332.0
4366,TTO.15_1,51.0,424983.0
4367,TTO.2_1,24.0,199992.0
4368,TTO.3_1,15.0,124995.0
4369,TTO.4_1,1.0,8333.0
4370,TTO.6_1,24.0,199992.0
4371,TTO.7_1,6.0,49998.0
4372,TUN.10_1,3.0,33333.0
4373,TUN.12_1,13.5,119162.5
4374,TUN.13_1,13.0,195000.0
4375,TUN.14_1,44.0,366652.0
4376,TUN.15_1,13.5,217499.5
4377,TUN.16_1,26.0,374166.0
4378,TUN.17_1,117.0,974961.0
4379,TUN.18_1,25.0,258329.0
4380,TUN.19_1,5.0,62500.0
4381,TUN.1_1,244.0,3631668.0
4382,TUN.20_1,40.0,528326.0
4383,TUN.21_1,1.0,8333.0
4384,TUN.22_1,2.0,16666.0
4385,TUN.23_1,584.0,8750835.0
4386,TUN.24_1,12.0,180000.0
4387,TUN.2_1,2.0,31667.0
4388,TUN.3_1,285.0,4209164.0
4389,TUN.4_1,37.0,563335.0
4390,TUN.5_1,100.0,920807.0
4391,TUN.6_1,15.5,215833.5
4392,TUN.7_1,16.0,254171.0
4393,TUN.8_1,8.5,91664.5
4394,TUN.9_1,1.0,8333.0
4395,TUR.10_1,55.0,1123346.0
4396,TUR.11_1,188.0,3997518.0
4397,TUR.12_1,93.5,1387517.5
4398,TUR.13_1,109.0,1821703.0
4399,TUR.14_1,11.0,210837.0
4400,TUR.15_1,24.0,199992.0
4401,TUR.16_1,69.0,774991.0
4402,TUR.17_1,12.0,206670.0
4403,TUR.18_1,1.0,8333.0
4404,TUR.1_1,91.5,1930845.5
4405,TUR.20_1,42.0,588328.0
4406,TUR.21_1,464.0,6198336.0
4407,TUR.22_1,30.0,387501.0
4408,TUR.23_1,30.0,407502.0
4409,TUR.24_1,53.0,841681.0
4410,TUR.25_1,12.0,331666.0
4411,TUR.26_1,27.5,524169.5
4412,TUR.27_1,14.0,200002.0
4413,TUR.28_1,51.0,855017.0
4414,TUR.29_1,14.0,187501.0
4415,TUR.2_1,3.0,33333.0
4416,TUR.30_1,23.0,366673.0
4417,TUR.31_1,38.0,424996.0
4418,TUR.32_1,485.5,12729184.5
4419,TUR.33_1,19.0,333339.0
4420,TUR.34_1,96.0,799968.0
4421,TUR.35_1,59.0,491647.0
4422,TUR.36_1,12.0,161666.0
4423,TUR.37_1,599.0,9904360.0
4424,TUR.38_1,2.0,33334.0
4425,TUR.39_1,8.0,84998.0
4426,TUR.3_1,34.0,283322.0
4427,TUR.40_1,617.0,10204366.0
4428,TUR.41_1,1427.0,23492119.0
4429,TUR.42_1,19.0,563330.0
4430,TUR.43_1,172.0,2008322.0
4431,TUR.44_1,2.0,25000.0
4432,TUR.45_1,97.0,1608365.0
4433,TUR.46_1,89.0,741637.0
4434,TUR.47_1,115.0,1008297.0
4435,TUR.48_1,3.0,37500.0
4436,TUR.49_1,10.5,210833.5
4437,TUR.4_1,28.0,585007.0
4438,TUR.50_1,6.0,100002.0
4439,TUR.51_1,17.0,311671.0
4440,TUR.52_1,1488.0,16870695.0
4441,TUR.53_1,85.0,941657.0
4442,TUR.54_1,46.0,943348.0
4443,TUR.55_1,20.0,283336.0
4444,TUR.56_1,165.0,2582522.0
4445,TUR.58_1,608.0,6335730.0
4446,TUR.59_1,403.5,6650128.5
4447,TUR.5_1,110.0,916630.0
4448,TUR.60_1,12.0,175002.0
4449,TUR.61_1,16.0,512495.0
4450,TUR.62_1,13.0,223331.0
4451,TUR.63_1,81.0,1108341.0
4452,TUR.65_1,70.0,591644.0
4453,TUR.66_1,275.5,2333244.5
4454,TUR.67_1,842.5,14311938.5
4455,TUR.68_1,33.0,550011.0
4456,TUR.69_1,7.0,138335.0
4457,TUR.6_1,122.0,2310036.0
4458,TUR.70_1,74.0,1253342.0
4459,TUR.71_1,33.0,1016659.0
4460,TUR.72_1,57.0,516651.0
4461,TUR.73_1,211.0,3516737.0
4462,TUR.74_1,150.0,1911652.0
4463,TUR.75_1,121.0,1045796.0
4464,TUR.76_1,13.0,216671.0
4465,TUR.77_1,5.0,83335.0
4466,TUR.78_1,482.0,5333278.0
4467,TUR.79_1,250.0,3983402.0
4468,TUR.7_1,437.0,7405977.0
4469,TUR.80_1,23.0,400838.0
4470,TUR.81_1,229.0,2484953.0
4471,TUR.8_1,440.5,7559975.5
4472,TUR.9_1,33.0,412500.0
4473,TZA.11_1,19.0,308333.0
4474,TZA.12_1,25.0,480006.0
4475,TZA.14_1,4.5,106666.5
4476,TZA.15_1,5.5,183331.5
4477,TZA.16_1,18.0,518331.0
4478,TZA.20_1,4.0,100834.0
4479,TZA.23_1,2.0,30000.0
4480,TZA.24_1,4.0,114167.0
4481,TZA.26_1,1.0,8333.0
4482,TZA.27_1,12.0,220832.0
4483,TZA.29_1,1.5,28333.5
4484,TZA.2_1,9.0,122499.0
4485,TZA.30_1,6.0,145002.0
4486,TZA.3_1,2.0,38334.0
4487,TZA.4_1,4.0,83334.0
4488,TZA.5_1,4.0,105000.0
4489,TZA.6_1,16.0,527495.0
4490,TZA.8_1,2.0,33334.0
4491,UGA.10_1,22.5,525831.5
4492,UGA.11_1,5.0,124167.0
4493,UGA.15_1,1.0,12500.0
4494,UGA.16_1,2.5,52499.5
4495,UGA.17_1,19.0,633327.0
4496,UGA.18_1,2.0,33334.0
4497,UGA.1_1,1.0,33333.0
4498,UGA.22_1,2.0,66666.0
4499,UGA.23_1,12.5,398329.5
4500,UGA.27_1,3.0,75000.0
4501,UGA.29_1,1.0,33333.0
4502,UGA.2_1,5.5,158332.5
4503,UGA.31_1,2.0,55000.0
4504,UGA.33_1,5.5,129165.5
4505,UGA.35_1,3.0,99999.0
4506,UGA.36_1,3.5,96666.5
4507,UGA.37_1,3.0,75000.0
4508,UGA.3_1,2.0,46667.0
4509,UGA.42_1,4.0,133332.0
4510,UGA.43_1,3.0,75000.0
4511,UGA.44_1,2.0,38334.0
4512,UGA.46_1,2.0,52500.0
4513,UGA.47_1,2.0,66666.0
4514,UGA.49_1,1.0,20833.0
4515,UGA.50_1,2.0,45000.0
4516,UGA.51_1,1.0,19167.0
4517,UGA.55_1,2.0,66666.0
4518,UGA.56_1,2.0,45833.0
4519,UGA.57_1,13.0,359164.0
4520,UGA.5_1,3.0,50001.0
4521,UGA.8_1,5.0,154166.0
4522,UKR.10_1,7.0,125001.0
4523,UKR.11_1,239.5,6551643.5
4524,UKR.12_1,124.5,3481656.5
4525,UKR.13_1,18.0,321672.0
4526,UKR.14_1,55.0,721669.0
4527,UKR.15_1,18.5,327505.5
4528,UKR.16_1,17.0,260837.0
4529,UKR.17_1,36.5,671676.5
4530,UKR.18_1,55.0,804170.0
4531,UKR.19_1,41.0,689178.0
4532,UKR.1_1,12.5,270833.5
4533,UKR.20_1,13.0,108329.0
4534,UKR.21_1,30.5,262490.5
4535,UKR.22_1,3.0,50001.0
4536,UKR.23_1,69.0,1027500.0
